year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2012,,3D9.1C2D3ACF4E,UC_Sthd,2010,1,0,0,0,0,0,0,0
2005,,3D9.1BF1621041,UC_Sthd,2003,1,0,0,1,0,0,0,0
2006,,3D9.1BF19E7EA7,UC_Sthd,2004,1,0,0,1,0,0,0,0
2005,,3D9.1BF163E292,UC_Sthd,2003,1,0,0,1,0,0,0,0
2005,,3D9.1BF1725B7A,UC_Sthd,2003,1,0,0,1,0,0,0,0
2008,,3D9.1BF201FC03,UC_Sthd,2006,1,0,0,1,0,0,0,0
2006,,3D9.1BF1AA92A3,UC_Sthd,2004,1,0,0,0,0,0,0,0
2007,,3D9.1BF207024E,UC_Sthd,2005,1,0,0,0,0,0,0,0
2010,,3D9.1BF1BF5DF6,UC_Sthd,2007,1,0,0,1,0,0,0,0
2006,,3D9.1BF19C91C8,UC_Sthd,2004,1,0,0,1,0,0,0,0
2005,,3D9.1BF17EA82B,UC_Sthd,2003,1,0,0,0,0,0,0,0
2005,,3D9.1BF178534C,UC_Sthd,2003,1,0,0,1,0,0,0,0
2009,,3D9.257C5B1BBC,UC_Sthd,2007,1,0,0,1,0,0,0,0
2022,,3DD.003D368D23,UC_Sthd,2019,1,1,1,1,0,0,0,0
2024,,3DD.003D74ADF0,UC_Sthd,2022,1,1,1,1,0,0,0,0
2013,,3D9.1C2D6B5191,UC_Sthd,2011,1,1,0,1,0,0,0,0
2005,,3D9.1BF162D09C,UC_Sthd,2003,1,0,0,0,0,0,0,0
2005,,3D9.1BF15F3DE8,UC_Sthd,2003,1,0,0,1,0,0,0,0
2012,,3D9.1BF25B1769,UC_Sthd,2010,1,0,0,1,0,0,0,0
2006,,3D9.1BF19E8BB7,UC_Sthd,2004,1,0,0,0,0,0,0,0
2013,,3D9.1C2DCB8792,UC_Sthd,2011,1,1,0,1,0,0,0,0
2013,,3D9.1C2D6C2B79,UC_Sthd,2011,1,1,0,1,0,0,0,0
2005,,3D9.1BF17725CC,UC_Sthd,2003,1,0,0,1,0,0,0,0
2015,,3D9.1C2DF769AE,UC_Sthd,2013,1,1,0,1,0,0,0,0
2005,,3D9.1BF1870771,UC_Sthd,2003,1,0,0,1,0,0,0,0
2020,,3DD.003BE4CED8,UC_Sthd,2018,1,1,1,1,0,0,0,0
2008,,3D9.1BF1948E24,UC_Sthd,2004,1,0,0,1,0,0,0,0
2009,,3D9.257C62BABF,UC_Sthd,2007,1,0,0,1,0,0,0,0
2005,,3D9.1BF177A5FB,UC_Sthd,2003,1,0,0,1,0,0,0,0
2006,,3D9.1BF1D7B82F,UC_Sthd,2004,1,0,0,0,0,0,0,0
2005,,3D9.1BF1637684,UC_Sthd,2003,1,0,0,0,0,0,0,0
2006,,3D9.1BF19CA32F,UC_Sthd,2004,1,0,0,0,0,0,0,0
2006,,3D9.1BF1D7B296,UC_Sthd,2004,1,0,0,1,0,0,0,0
2005,,3D9.1BF1608BFE,UC_Sthd,2003,1,0,0,1,0,0,0,0
2024,,3DD.003E16A9F8,UC_Sthd,2022,1,1,1,1,0,0,0,0
2005,,3D9.1BF17DD593,UC_Sthd,2003,1,0,0,0,0,0,0,0
2014,,3D9.1C2D8C1BBA,UC_Sthd,2011,1,1,0,1,0,0,0,0
2010,,3D9.1C2C46EA1B,UC_Sthd,2008,1,0,0,0,0,0,0,0
2007,,3D9.1BF2079DD3,UC_Sthd,2005,1,0,0,0,0,0,0,0
2005,,3D9.1BF1769283,UC_Sthd,2003,1,0,0,0,0,0,0,0
2020,,3DD.003C07E63C,UC_Sthd,2018,1,0,0,0,0,0,0,0
2001,,525300315E,UC_Sthd,1999,1,0,0,0,0,0,0,0
2012,,3D9.1C2D42327A,UC_Sthd,2010,1,0,0,1,0,0,0,0
2008,,3D9.257C63629A,UC_Sthd,2006,1,0,0,1,0,0,0,0
2006,,3D9.1BF15BC992,UC_Sthd,2003,1,0,0,0,0,0,0,0
2006,,3D9.1BF1D71E26,UC_Sthd,2004,1,0,0,1,0,0,0,0
2005,,3D9.1BF173AE1D,UC_Sthd,2003,1,0,0,1,0,0,0,0
2007,,3D9.1BF1BB16F9,UC_Sthd,2005,1,0,0,1,0,0,0,0
2006,,3D9.1BF1D63E69,UC_Sthd,2004,1,0,0,1,0,0,0,0
2011,,3D9.1C2C95B09B,UC_Sthd,2009,1,0,0,1,0,0,0,0
2012,,3D9.1C2D2DB264,UC_Sthd,2010,1,0,0,1,0,0,0,0
2010,,3D9.1C2C51044D,UC_Sthd,2008,1,0,0,1,0,0,0,0
2006,,3D9.1BF1D76389,UC_Sthd,2004,1,0,0,1,0,0,0,0
2015,,3D9.1C2DDB8BE6,UC_Sthd,2013,1,1,0,1,0,0,0,0
2005,,3D9.1BF177A5E9,UC_Sthd,2003,1,0,0,1,0,0,0,0
2005,,3D9.1BF1636BA2,UC_Sthd,2003,1,0,0,1,0,0,0,0
2008,,3D9.257C61CD7D,UC_Sthd,2006,1,0,0,1,0,0,0,0
2006,,3D9.1BF1AAC6F5,UC_Sthd,2004,1,0,0,1,0,0,0,0
2005,,3D9.1BF18049D0,UC_Sthd,2003,1,0,0,0,0,0,0,0
2015,,3DD.003B9B5BA5,UC_Sthd,2013,1,0,0,0,0,0,0,0
2005,,3D9.1BF1600526,UC_Sthd,2003,1,0,0,1,0,0,0,0
2006,,3D9.1BF1AAB657,UC_Sthd,2004,1,0,0,1,0,0,0,0
2024,,3DD.003D54EACB,UC_Sthd,2022,1,1,1,1,0,0,0,0
2007,,3D9.1BF20704AF,UC_Sthd,2005,1,0,0,0,0,0,0,0
2012,,3D9.1C2D2D9386,UC_Sthd,2010,1,0,0,1,0,0,0,0
2005,,3D9.1BF170EC8D,UC_Sthd,2003,1,0,0,1,0,0,0,0
2024,,3DD.003D526017,UC_Sthd,2022,1,1,1,1,0,0,0,0
2007,,3D9.1BF206FBCC,UC_Sthd,2005,1,0,0,0,0,0,0,0
2005,,3D9.1BF14EEE4B,UC_Sthd,2003,1,0,0,0,0,0,0,0
2007,,3D9.1BF2097A79,UC_Sthd,2005,1,0,0,1,0,0,0,0
2005,,3D9.1BF1784C9C,UC_Sthd,2003,1,0,0,1,0,0,0,0
2010,,3D9.1C2C64BC4D,UC_Sthd,2008,1,0,0,0,0,0,0,0
2006,,3D9.1BF1C197D3,UC_Sthd,2004,1,0,0,0,0,0,0,0
2012,,3D9.1C2D426200,UC_Sthd,2010,1,0,0,1,0,0,0,0
2020,,3DD.003BE7CD71,UC_Sthd,2018,1,1,1,1,0,0,0,0
2010,,3D9.1C2C4F8251,UC_Sthd,2008,1,0,0,1,0,0,0,0
2005,,3D9.1BF15EABF8,UC_Sthd,2003,1,0,0,1,0,0,0,0
