year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn
2011,,3D9.1C2CBABB77,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2CE37F12,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2CC53C93,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2CEBECD6,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2CC5165D,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2CE23C20,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2C2AC280,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2CE34B42,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2CBABD70,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1BF2559DED,MC_Sthd_abvMCN,2009,1,0,0,1
2011,,3D9.1C2CC7DC41,MC_Sthd_abvMCN,2009,1,0,0,1
2012,,3D9.1C2CA99403,MC_Sthd_abvMCN,2008,1,0,0,1
2012,,3D9.1C2D348D51,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D33543F,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D81540F,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D80E43D,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D26DBB7,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D3490AE,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D338CE1,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CB5D497,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D82521E,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2CB89685,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CBAF4E5,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D33E354,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D26A877,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D263188,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D812B61,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D33B783,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D2660EA,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2CB8A8AF,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D816508,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D34A905,MC_Sthd_abvMCN,2010,1,0,0,0
2012,,3D9.1C2D80D527,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D814F5E,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2C2EFC70,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D80CF76,MC_Sthd_abvMCN,2010,1,0,0,1
2012,,3D9.1C2D3339CA,MC_Sthd_abvMCN,2010,1,0,0,1
