year,age,transported,tag_id,population,release_rkm,migration_year,bon,tda,jda,mcn
2009,3,,3D9.257C5D150A ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5D3C79 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C6146FD ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5AC433 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5C6318 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C6130E1 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5F96A4 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C613237 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5AC6BC ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5D2C4C ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5FA8B3 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C6572F1 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5B0F52 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5FB235 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C6138F6 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C6577B9 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C6154C0 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F7D1F ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B0D43 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B5E6C ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5D28CE ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5C9A77 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5F829A ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5C7C73 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C613701 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5CD55F ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B11C5 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5F7BA2 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F9F2A ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5FA8CE ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5AD8ED ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5D3C54 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B08B3 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F8635 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B68B2 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5AD245 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5B10ED ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C657377 ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C613F4B ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F9F9B ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C656A4E ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C5AC32D ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C656F6F ,CombinedSock_abvMCN,754.090,2006,1,0,0,1
2009,3,,3D9.257C5F8F0B ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
2009,3,,3D9.257C613BC0 ,CombinedSock_abvMCN,754.090,2006,1,0,0,0
