year,age,transported,tag_id,population,release_rkm,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2010,2,,3D9.1BF244AF49 ,SnakeSthd_LGRabv,522.303.140.007.006,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1BF242AE0C ,SnakeSthd_LGRabv,522.303.140.007.006,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83B83A ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C4F0AE7 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C7EF113 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C80349C ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C4ED1ED ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C4ED789 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C4EE611 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,0
2010,2,,3D9.1C2C83B575 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C854DD8 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C7FDD28 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C4EECD5 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C50B048 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C8C4F59 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83DA0E ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C8AB825 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C854DEF ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C8558A8 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83CF42 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C8520CE ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C4F0C7D ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83C2A8 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83D4EF ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C81471E ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83B719 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C85628E ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C8AAE51 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C8522F8 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83B7F2 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C855CC5 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C7FDDBD ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C851C72 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C7F43A3 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C803974 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,0
2010,2,,3D9.1C2C8AADCB ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C802791 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83B9D1 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C50B09F ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C4F501E ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83E5D2 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C4EC18C ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C80A86D ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C50B436 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C4F01B0 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C80C901 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C7EF95B ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83D8E4 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C814D27 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83E285 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C85859D ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,0
2010,2,,3D9.1C2C8551E4 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C7EED33 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C8089CF ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,1,0,0,1
2010,2,,3D9.1C2C8089B2 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C8AA70E ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83DCFC ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83D9C3 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83E6B3 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C802701 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C7EEF7B ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83E531 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C50ADF7 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C8BA387 ,SnakeSthd_LGRabv,522.303.140.020,2008,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF44007 ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CFFCFDD ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE9513 ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,1,0,0,0,0
2010,1,,3D9.1C2CFE77ED ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE1613 ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFAFCFA ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF446A4 ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CFEA53A ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2D00144E ,SnakeSthd_LGRabv,522.303.140.031,2009,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C83BA74 ,SnakeSthd_LGRabv,522.303.140.034,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C857EA7 ,SnakeSthd_LGRabv,522.303.140.034,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C841C54 ,SnakeSthd_LGRabv,522.303.140.034,2008,1,0,0,0,0,0,0,0
2010,2,,3D9.1C2C7EF0AE ,SnakeSthd_LGRabv,522.303.140.034,2008,1,0,0,1,1,0,0,1
2010,2,,3D9.1C2C8440E4 ,SnakeSthd_LGRabv,522.303.140.034,2008,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4ABD4 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,0,0,0,0
2010,1,,3D9.1C2CFE6F2C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE977B9 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF54556 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,0
2010,1,,3D9.1C2CE4B44D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9A976 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4AD84 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFFE59D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFC3B0E ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE5D32D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5733F ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFFC290 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CFB5C7D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CBECAC5 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE1546 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE5C6DE ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2D000DEB ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE97E8B ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9677B ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5377A ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFFCA62 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,1,0,0,1
2010,1,,3D9.1C2CE49ED0 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CBF36AC ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5A67C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5A651 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4FE72 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4AC88 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE947E ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE45A92 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,0,0,0,0
2010,1,,3D9.1C2CF44A78 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF54626 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE967A5 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5A74C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE59D8A ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,0
2010,1,,3D9.1C2CF44DB7 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5A38E ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CD5955C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,0
2010,1,,3D9.1C2CFED715 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4C042 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE95A31 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFDF1A1 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE5BE29 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5E1B5 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFB632F ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4C269 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4CD04 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CAABDCA ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE97E6C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFF04C5 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE5C3C2 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2D001AA0 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE520B0 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFB6572 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CE9A42F ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CFDF36D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFB2B2F ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE48E5B ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE5CB06 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4829A ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CE9998F ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CE4B0AD ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE83E5 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9ACBC ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CBF6E2C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE18F0 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CC1444D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CE4ACD2 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFB4B01 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF45EF8 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE99BD7 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE99B45 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CBF340C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CAAC35C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CBF3D7A ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFFBBAD ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4CF7D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFFCC22 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE986FD ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFFE5BC ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFFCAE4 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE5CBD1 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4B0FC ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFF89DA ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE5BAA6 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CFE5C90 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE1211 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CAABE5F ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF54DBD ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4ABB4 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2D000DEE ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9B1E8 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFFE6C0 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFF77F6 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE45BD3 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4D0A5 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFB98F1 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFBC009 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CD5701E ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CD5A16F ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE993FB ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFBB1C6 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9628F ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CAA65D4 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE4933E ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9BD48 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CAA65C8 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CE5125D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CFFD8AE ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,1
2010,1,,3D9.1C2CE50068 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CD57854 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CAA7080 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFF57A6 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE4510 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFB67F5 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF53DFE ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE6210 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE5B616 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE95F03 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CC14FBD ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE96A4C ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE49C12 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFED54B ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE46ECD ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,0,0,0,0
2010,1,,3D9.1C2CFE64B5 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CE973E8 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFB47C9 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFE60F2 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CE9AF78 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5A167 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFEC616 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE45C2B ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE52042 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9962D ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE465D2 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CFEBB18 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFB4EA9 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CFF7248 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,0,0,0,0,0
2010,1,,3D9.1C2CE9BCB7 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CF5465B ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9A07B ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE96648 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9B3E4 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE9B900 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,0
2010,1,,3D9.1C2CE5BB50 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CC13B4A ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
2010,1,,3D9.1C2CE48182 ,SnakeSthd_LGRabv,522.303.140.034,2009,1,0,0,1,1,0,0,1
