year,transported,tag_id,esu,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2011,T,3D9.1C2D0E8CE3,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DC423,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F72AC,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E354F,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CBD3434,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0D6A19,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D120062,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DE56A,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D13A0A8,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D078F4A,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DC756,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CFD8271,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D12EE8E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D131656,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0E7409,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D13B988,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D138685,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E69DC,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D138406,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D07904A,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FA76A,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D10EE60,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D078D6B,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F08EA,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E468A,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D21F4B4,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0C33E5,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D215B84,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E4D8E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F0526,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EDE16,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F2D5F,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D11851C,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D136323,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E298E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DC9A5,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2CBD682D,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DE4C0,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D121757,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0DFC56,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EFEE6,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D17760D,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D07A044,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FCF08,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D13715E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DC07B,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0D6C3E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D1356E6,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D218784,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F48AF,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E4BAE,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FEA31,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBD2ED6,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13BB8B,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D1179DD,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13F4F1,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0709CB,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D13AB01,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DD692,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E5DB6,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DE301,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D1637A7,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0EF1A0,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D0DBF74,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DA036,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F5ACB,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0B61F1,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D135D53,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EECAE,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E4B80,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E2035,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13C3F0,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0C9EB4,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E085F,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FCBFA,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D083670,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12B69A,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12A704,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D13F371,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0BE21A,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CF09466,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D155A83,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0D72BA,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D121E33,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D077CB2,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F4A54,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CBCC81C,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0ED081,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0FD0DE,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DE66E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D120A33,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DD073,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13B6C3,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0FB59B,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0D00AA,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E4A3E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0AD92F,SR_Sock,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D1363CB,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F0D2D,SR_Sock,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D130AB3,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0ECD17,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D12EB1F,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E871E,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F7329,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E71BE,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D10B096,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F3329,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E66A3,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CF09103,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E497C,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FBC19,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DFDDE,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D133245,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12E107,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D07124D,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FC18E,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DB9E4,SR_Sock,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D21DA49,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F662E,SR_Sock,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F48B9,SR_Sock,2009,1,0,0,1,1,0,0,1
