year,transported,tag_id,population,release_rkm,migration_year,bon,tda,jda,mcn,ice,lmo,lgo,lgr
2011,T,3D9.1C2D120062 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D135B77 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E4A3E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D083670 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E497C ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FD0DE ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D10C21D ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBD682D ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0709CB ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D120A33 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D07A044 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F9655 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DA036 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12B69A ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F4AE9 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D1363CB ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DE56A ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D0E8CE3 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0C9EB4 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D138685 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0909EE ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E871E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0C72F0 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D138406 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F91B9 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DB9E4 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D13B790 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CF07496 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F0526 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DDEB6 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EF5CD ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FC18E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D077CB2 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FB59B ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D13667C ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D078AB7 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D1371C9 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DF8B6 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0EE2C6 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0D72BA ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0F2D5F ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E69DC ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D121E33 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DE66E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D078D6B ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D13F4F1 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0EECAE ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F3DE5 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13202E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D11851C ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F48AF ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13AFE3 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13C3F0 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0C33E5 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D083B41 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0E4D8E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FE44B ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0928CC ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D0E62AA ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E298E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E66A3 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F099C ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13B988 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12E107 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D06B022 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBC64C4 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0EE813 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CFD8271 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D10C29D ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F0D2D ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D12EB1F ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F7329 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FEA31 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FA76A ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D1179DD ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F4A54 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0D7385 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0525A6 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2CBCA61B ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E354F ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E6C5D ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0BE21A ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0F2CF9 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EC4B1 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D09B636 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E31BC ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0E468A ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0C4782 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBD2ED6 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0ED2E9 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,0
2011,T,3D9.1C2D137749 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D07904A ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0FBC19 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CBCC81C ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D104225 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0F662E ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D12A704 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0E71BE ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0EFEE6 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0DB079 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D0DC17B ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D13AB01 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0EC1E9 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,0,0,0,0,0
2011,T,3D9.1C2D0E2035 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2CF09307 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D131656 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,0,0,0,1
2011,T,3D9.1C2D0FA31B ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
2011,T,3D9.1C2D131111 ,SnakeSock_LGRabv,522.303.617,2009,1,0,0,1,1,0,0,1
